,state_idx,action_idx,rank,mape,mae,mse,weight
11679,3893,0,3,29.278622329348874,1.336669534340442,2.4047668358770573,0.5024671052631579
11680,3893,1,3,18.11175555295595,1.0360454154575436,1.5622704643800802,0.5024671052631579
11681,3893,2,3,13.733052585247913,0.8265327957419369,0.7249584150618475,0.5024671052631579
11682,3894,0,2,1.215689373198655,1.2951970564794941,2.0518214963656605,0.5024671052631579
11683,3894,1,2,0.6240596124923409,0.6912985658434762,0.6161829192565971,0.5024671052631579
11684,3894,2,2,0.6732412124371677,0.7681574886266765,0.7792902621959744,0.5024671052631579
11685,3895,0,3,36.57801376337859,1.440189219621675,2.796931678013923,0.5024671052631579
11686,3895,1,3,19.448938946325214,0.9843473437431928,1.4501917149032162,0.5024671052631579
11687,3895,2,3,17.60638260355573,0.8892951988537345,0.8393596894453973,0.5024671052631579
11688,3896,0,3,3.922020992856433,0.45662525423610933,0.3583538561937149,0.5024671052631579
11689,3896,1,3,1.595944362966499,0.4326117114977766,0.24788507663919299,0.5024671052631579
11690,3896,2,3,3.172499940373941,0.3910333904744194,0.20748396097386237,0.5024671052631579
11691,3897,0,0,0.5043506548225444,0.25728534612689563,0.12880588751845293,0.2819078947368421
11692,3897,1,3,1.4939858481081114,0.3536296305668276,0.1675667402702693,0.2819078947368421
11693,3897,2,3,0.7753216857647381,0.24059337938308514,0.07508917241983352,0.2819078947368421
11694,3898,0,3,14.990123306578417,0.8371246561071416,1.240193242712616,0.2819078947368421
11695,3898,1,3,12.27816121360047,1.1159641170895884,1.512360817737804,0.2819078947368421
11696,3898,2,3,12.275174674491103,0.436193794641002,0.2338002876038947,0.2819078947368421
11697,3899,0,3,1.761425591666861,1.164340607956939,1.7297247948497507,0.5024671052631579
11698,3899,1,2,1.0703484876141014,0.7018452113972282,0.7124357911398608,0.5024671052631579
11699,3899,2,1,0.6111686550173073,0.43342229914427416,0.22667124590101992,0.5024671052631579
11700,3900,0,3,1.4304207068334307,1.2062348927206845,1.854301088119046,0.5024671052631579
11701,3900,1,2,0.7636912775710257,0.6726219155384955,0.5968778763329862,0.5024671052631579
11702,3900,2,2,0.6479281534640936,0.5825301217943797,0.4449185723209525,0.5024671052631579
11703,3901,0,1,0.5222018469840551,0.30047930399903466,0.12812779551189366,0.5024671052631579
11704,3901,1,3,1.406294178536129,0.7408750159792438,0.6514411228700671,0.5024671052631579
11705,3901,2,1,0.61828473111815,0.37771308944554954,0.2222673944735918,0.5024671052631579
11706,3902,0,3,0.5868776033832891,0.7165777927804583,0.6743644716491848,0.5024671052631579
11707,3902,1,1,0.37893796062713553,0.5196377927617294,0.4933951259903142,0.5024671052631579
11708,3902,2,1,0.3644532257269996,0.3810654543349332,0.32396173430235065,0.5024671052631579
11709,3903,0,3,1.8764898517580526,1.3374957644560397,2.555654718257504,0.2819078947368421
11710,3903,1,3,1.7407871057310167,0.9022974476532316,1.0849585583088281,0.2819078947368421
11711,3903,2,0,1.0035616953563053,0.6373812118755197,0.4661928748261814,0.2819078947368421
11712,3904,0,2,1.2324497129071172,1.1958163018723107,1.8195084030641493,0.5024671052631579
11713,3904,1,2,0.6297530912907802,0.6569456644090883,0.5443599053602903,0.5024671052631579
11714,3904,2,2,0.6206826655692083,0.6519882961759352,0.536769018016814,0.5024671052631579
11715,3905,0,3,19.137989192523904,0.9760365055565052,1.4034900880730496,0.2819078947368421
11716,3905,1,3,6.150285929674414,0.9800138521601564,1.339874135995645,0.2819078947368421
11717,3905,2,3,91.47783357384567,0.9023041801529414,0.8932068431182344,0.2819078947368421
11718,3906,0,2,1.1907357455753564,1.310396774595245,2.3428645202150213,0.5024671052631579
11719,3906,1,2,0.5936371029715156,0.6661180695871224,0.6610836064630548,0.5024671052631579
11720,3906,2,1,0.2573131417793288,0.3233569533285496,0.14036940531131212,0.5024671052631579
11721,3907,0,2,1.2471190796387208,0.6260761062911895,0.59185997467724,0.215625
11722,3907,1,2,1.3365697500076827,0.6501225653344919,0.6163052508297545,0.215625
11723,3907,2,0,0.5915245043193077,0.3170260789650744,0.216558798924697,0.215625
11724,3908,0,3,1.8909209893918595,1.1665501108039156,2.057494174012924,0.5024671052631579
11725,3908,1,2,0.8999745310454438,0.8450405319459825,0.9647164406847327,0.5024671052631579
11726,3908,2,0,0.5137589326644426,0.49411154974930266,0.3300387309992652,0.5024671052631579
11727,3909,0,3,1.9132541940806924,0.6705175397247132,0.7173978371309268,0.215625
11728,3909,1,3,2.493531841656393,0.7212871479352057,0.7659958303786216,0.215625
11729,3909,2,2,1.1700759495374122,0.3362721117597623,0.16339725480764775,0.215625
11730,3910,0,1,0.3421844630861586,0.42540900593751285,0.30928551340442806,0.2819078947368421
11731,3910,1,2,0.5119360776773239,0.348587613398004,0.17781285578324102,0.2819078947368421
11732,3910,2,2,0.5316293669395077,0.6652708980182074,0.6419059671943008,0.2819078947368421
11733,3911,0,3,2.998684199575047,1.2050005831754687,1.7687286334837307,0.215625
11734,3911,1,3,1.8881445419959733,0.6469852441996894,0.5288893917219171,0.215625
11735,3911,2,3,1.8774603364255338,0.7412894485352645,0.7404071478203141,0.215625
11736,3912,0,2,0.8280139325801498,0.7465241334109587,0.7908546580578171,0.5024671052631579
11737,3912,1,2,0.5798946139747124,0.67273274144198,0.6505813821527402,0.5024671052631579
11738,3912,2,1,0.35501900007381854,0.3727350046278115,0.18214447377557128,0.5024671052631579
11739,3913,0,3,2.9084638998307466,1.4033954082436004,2.605549403133366,0.2819078947368421
11740,3913,1,3,2.7078227071354557,0.8085335826692551,0.9148523411547803,0.2819078947368421
11741,3913,2,3,1.6749501625950123,0.9369804886567401,1.169594946500666,0.2819078947368421
11742,3914,0,3,4.162769014780941,0.7861620900719816,0.9083831842152913,0.215625
11743,3914,1,0,0.5487394468767784,0.4679942337941651,0.3841753638729232,0.215625
11744,3914,2,3,3.9826929080615585,0.6795734627239906,0.6673429745496674,0.215625
11745,3915,0,2,1.0853833685672314,1.2163712035663814,2.0544505739497616,0.5024671052631579
11746,3915,1,2,0.8016362012379266,0.9250340223943517,1.0746205539226148,0.5024671052631579
11747,3915,2,0,0.4661783130091705,0.5059338704292624,0.3296176193407625,0.5024671052631579
11748,3916,0,3,3.1083377821435554,1.1423533279351716,1.5807565292782646,0.215625
11749,3916,1,3,2.006700728109782,0.6367020290469946,0.5013056707678275,0.215625
11750,3916,2,3,2.01240188522936,0.673846306320646,0.6136169154026887,0.215625
11751,3917,0,2,0.7588564726985064,0.7277651299909204,0.7261271329999848,0.5024671052631579
11752,3917,1,2,0.5103581563251668,0.6059298921479314,0.5824199910163275,0.5024671052631579
11753,3917,2,1,0.4842362844060292,0.4164113147075715,0.2673353715310269,0.5024671052631579
11754,3918,0,2,1.0685439511610568,1.1925144025393577,1.9530314280644339,0.5024671052631579
11755,3918,1,2,0.7668916669393724,0.9225978738866912,1.0745412416461766,0.5024671052631579
11756,3918,2,0,0.43915403059311026,0.5099228674515515,0.354154869309913,0.5024671052631579
11757,3919,0,1,0.3446206885313581,0.33850970942657016,0.16282093159746744,0.2819078947368421
11758,3919,1,3,0.5406455579449866,0.38987691848490763,0.2453798789217385,0.2819078947368421
11759,3919,2,3,0.4135604429857862,0.465761381989284,0.3192714289570647,0.2819078947368421
11760,3920,0,2,1.3608191535966696,0.668894771219278,0.6300022780927835,0.215625
11761,3920,1,2,1.3084473650250656,0.6409416970274875,0.6187412378428033,0.215625
11762,3920,2,0,0.6308679281950836,0.3447961143037213,0.23011644266264128,0.215625
11763,3921,0,3,1.9634789552283907,1.2202777357616066,1.992448519352761,0.5024671052631579
11764,3921,1,3,1.4211950473858355,0.837097516315878,1.00007240515697,0.5024671052631579
11765,3921,2,1,0.6818782060222661,0.48723024132862575,0.2680549691730946,0.5024671052631579
11766,3922,0,3,1.891965676621177,1.4378708749922569,2.4620500983087625,0.215625
11767,3922,1,1,1.0984101595825422,0.7795592480952765,0.8651048511907096,0.215625
11768,3922,2,2,1.386339444614907,1.0187610857699598,1.3771057311583819,0.215625
11769,3923,0,3,3.0278291444568435,1.1185736378473514,1.7113980302753447,0.5024671052631579
11770,3923,1,3,2.261095510668408,0.831044178984648,0.9600348078025053,0.5024671052631579
11771,3923,2,1,0.7954982811397674,0.33621112078492094,0.16922443459078781,0.5024671052631579
11772,3924,0,3,1.116026482430417,0.8317922746844554,0.815517288202073,0.5024671052631579
11773,3924,1,1,0.5465734659807914,0.5442568244507382,0.3650221437025764,0.5024671052631579
11774,3924,2,2,0.7851913511561163,0.5792082947968321,0.4341388543054378,0.5024671052631579
11775,3925,0,2,1.0821106373705203,0.82948908871677,0.8325478575021922,0.5024671052631579
11776,3925,1,2,0.9908582904403461,0.7249090409839244,0.6792636728614232,0.5024671052631579
11777,3925,2,0,0.37673969380189004,0.3175756065638234,0.14250704415419568,0.5024671052631579
11778,3926,0,1,0.5961124746611053,0.5021792555353067,0.3020508257838033,0.215625
11779,3926,1,1,0.3435565550002231,0.27451898188308127,0.11007045608660349,0.215625
11780,3926,2,1,0.5114341372234219,0.5309108647771895,0.36175235707088377,0.215625
11781,3927,0,3,2.396928864452231,1.357608366912916,2.439098358790925,0.5024671052631579
11782,3927,1,2,1.2931568475392854,0.7088020527881924,0.7586150294768675,0.5024671052631579
11783,3927,2,2,0.8933489859187048,0.5956177471382477,0.41034072789315834,0.5024671052631579
11784,3928,0,1,0.5487637411864762,0.6311801872787096,0.4880317894391502,0.5024671052631579
11785,3928,1,1,0.45202753575423965,0.5811151639256327,0.4174742860214413,0.5024671052631579
11786,3928,2,1,0.3828321418757115,0.47107889407593184,0.26420685055518267,0.5024671052631579
11787,3929,0,3,3.176293263914293,1.0575016949505824,1.3233014706327937,0.215625
11788,3929,1,3,2.777947594133915,0.7265230086048774,0.6146969509295004,0.215625
11789,3929,2,3,2.6345834635723477,0.7775960203080158,0.7537592808529641,0.215625
11790,3930,0,2,1.574623057148164,1.3939307871862046,2.532338265299167,0.215625
11791,3930,1,2,1.1201767817137054,0.8316559070704965,0.9954964736823593,0.215625
11792,3930,2,2,1.165773468555184,0.9559215753007787,1.1301479884304848,0.215625
11793,3931,0,2,1.190085350784802,1.2178801357762072,1.932562290361498,0.5024671052631579
11794,3931,1,2,0.701187363420981,0.7205611209238949,0.7295524537808621,0.5024671052631579
11795,3931,2,0,0.2899302092982854,0.3438392455910289,0.15222629719228398,0.5024671052631579
11796,3932,0,2,0.7358324196008147,0.469539090481682,0.32197419712441605,0.5024671052631579
11797,3932,1,2,0.763569475939641,0.47835735569585686,0.2965941081927394,0.5024671052631579
11798,3932,2,2,0.6976495711730913,0.4111361260726667,0.2420738064430498,0.5024671052631579
11799,3933,0,1,0.3261732193526389,0.25244040595687994,0.0968816595931868,0.5024671052631579
11800,3933,1,3,1.0950050065720538,0.7455228682313622,0.8050971404795305,0.5024671052631579
11801,3933,2,1,0.32507557216017224,0.25779260707301577,0.08760982721859718,0.5024671052631579
11802,3934,0,2,1.0462917651273738,0.4198092611638091,0.21235917189087336,0.5024671052631579
11803,3934,1,2,1.0820251062522102,0.3669242814518629,0.18821291942816606,0.5024671052631579
11804,3934,2,1,0.6811769643503305,0.24215884357677653,0.08701552718364873,0.5024671052631579
11805,3935,0,3,3.952965877555331,1.1259079041274154,1.603545230985363,0.215625
11806,3935,1,3,5.0751630799384015,0.7214788979020295,0.6404497573867222,0.215625
11807,3935,2,3,2.3717055365420707,0.5578974635533092,0.39403097793488057,0.215625
11808,3936,0,0,0.598010121311249,0.15614586705269953,0.03944626989855892,0.2819078947368421
11809,3936,1,3,4.1254569400313175,0.5275480129380917,0.3357586208936232,0.2819078947368421
11810,3936,2,3,1.3480520731069978,0.3163328531409116,0.13628899033171793,0.2819078947368421
11811,3937,0,0,0.42623220275874224,0.2460563144213075,0.10643134887887995,0.5024671052631579
11812,3937,1,3,1.7163780421961938,0.8772673625279221,0.8997264066936085,0.5024671052631579
11813,3937,2,2,0.8192928715906942,0.4004345547006323,0.20742088718662602,0.5024671052631579
11814,3938,0,2,0.8064964534814155,0.848097377958279,1.1262256496111023,0.5024671052631579
11815,3938,1,2,0.599377064786903,0.7490719927426367,0.8767098362353307,0.5024671052631579
11816,3938,2,1,0.410917933428321,0.49909727005239884,0.32477832121101957,0.5024671052631579
11817,3939,0,1,0.37013728425282405,0.42671027620992064,0.2973380335716324,0.2819078947368421
11818,3939,1,2,0.5748876201619538,0.3668112596772255,0.1986845559911036,0.2819078947368421
11819,3939,2,2,0.5413391473167701,0.6463883307735808,0.608709508259041,0.2819078947368421
11820,3940,0,3,7.5206824644651915,0.5994908755541343,0.42024144429125904,0.215625
11821,3940,1,2,1.1046611541598235,0.4908801074197209,0.5236616118389784,0.215625
11822,3940,2,3,3.1777853187223535,0.822355968450962,0.9547461076721618,0.215625
11823,3941,0,2,0.7517809574391648,0.45245098980873116,0.2586231993143057,0.215625
11824,3941,1,2,0.6401088292896356,0.34947642219677494,0.1639735363728306,0.215625
11825,3941,2,1,0.5271260929332443,0.31051578432351423,0.12891879058402328,0.215625
11826,3942,0,3,0.8981763966380223,0.8512104412636257,0.9310050507100583,0.5024671052631579
11827,3942,1,2,0.5792422336468238,0.5839268061589437,0.5517738980602859,0.5024671052631579
11828,3942,2,2,0.6393076359020265,0.4716628471356364,0.4880482716713696,0.5024671052631579
11829,3943,0,2,0.9024691122284246,0.9493439557023438,1.351643168709807,0.5024671052631579
11830,3943,1,2,0.6548850498475373,0.8301585736096952,0.9864746378707832,0.5024671052631579
11831,3943,2,1,0.39995474142463533,0.49896542312569253,0.33396772865602015,0.5024671052631579
11832,3944,0,2,0.6667308980417342,0.26899900098985924,0.13597824413654622,0.5024671052631579
11833,3944,1,3,1.6175767347478869,0.36467343375477185,0.18782208515111024,0.5024671052631579
11834,3944,2,1,0.5612784972533476,0.1923182140926576,0.06834211918249317,0.5024671052631579
11835,3945,0,3,3.4696958150207444,0.6862905989827358,0.778750238098144,0.2819078947368421
11836,3945,1,3,2.9737090211269823,0.7740780376196703,0.7713164398753757,0.2819078947368421
11837,3945,2,2,1.5053622757354947,0.4399033317893864,0.3484015283159441,0.2819078947368421
11838,3946,0,3,1.8592613659173318,0.3675683232099614,0.1677754113232833,0.5024671052631579
11839,3946,1,3,4.367140915714489,0.5765833153313626,0.40999381738652163,0.5024671052631579
11840,3946,2,3,1.2436677589054401,0.2970716664826218,0.14476159567138644,0.5024671052631579
11841,3947,0,3,1.157342303894348,0.4943781533469907,0.3831691550831513,0.215625
11842,3947,1,1,0.6050880183589956,0.3093763996054751,0.16280439655586595,0.215625
11843,3947,2,3,1.3533914780368004,0.3770909304188663,0.19681886319839967,0.215625
11844,3948,0,3,1.1562362288639043,0.41810248568875535,0.23585010494047806,0.2819078947368421
11845,3948,1,3,1.8213095429393242,0.4472328782762702,0.3379674341570462,0.2819078947368421
11846,3948,2,1,0.8674583125418028,0.4630995378314217,0.3065624674457685,0.2819078947368421
11847,3949,0,3,1.8214403082968698,1.0331348515315677,1.3851719628359815,0.5024671052631579
11848,3949,1,2,1.340472501447261,0.7583044418734145,0.805873693345807,0.5024671052631579
11849,3949,2,1,0.6004093839351103,0.36499323499884545,0.17226251330078216,0.5024671052631579
11850,3950,0,3,1.9558836756838953,1.0163305905774582,1.3787308706178913,0.5024671052631579
11851,3950,1,3,1.7638678018898961,0.9224320267533334,1.1368092230159388,0.5024671052631579
11852,3950,2,1,0.6830908517185478,0.3915092909141356,0.2153131010077458,0.5024671052631579
11853,3951,0,3,1.7073826615671008,0.947385751449397,1.1674023634842392,0.5024671052631579
11854,3951,1,3,2.6328412938981565,0.7493515803786163,0.7926823602730302,0.5024671052631579
11855,3951,2,0,0.6582099432339445,0.39176882881851466,0.20924836785219025,0.5024671052631579
11856,3952,0,3,2.765182432331091,0.8569955697318333,0.9573556969172058,0.215625
11857,3952,1,3,2.7056423296256207,0.656409079653827,0.4960164203482728,0.215625
11858,3952,2,3,2.053759089043787,0.5307099237289769,0.3468574577975607,0.215625
11859,3953,0,2,1.4749502185629861,0.3039351326523429,0.1350021560178377,0.2819078947368421
11860,3953,1,3,4.333731752981292,0.8730299148772152,0.9244002177856568,0.2819078947368421
11861,3953,2,3,1.5813807763202405,0.4325870271318315,0.28261253670348246,0.2819078947368421
11862,3954,0,2,0.764226384707111,0.7111495531568508,0.7301145300220709,0.5024671052631579
11863,3954,1,2,0.505753007541629,0.5840716892690097,0.5805465360020863,0.5024671052631579
11864,3954,2,1,0.35549456012045805,0.3581543511756106,0.206179688147603,0.5024671052631579
11865,3955,0,3,1.0475879884477923,0.8124142926276953,0.973196429974928,0.5024671052631579
11866,3955,1,2,0.664446406053712,0.6718743639083106,0.5604676479390639,0.5024671052631579
11867,3955,2,1,0.2842607056469292,0.2651433661770634,0.09551743388142582,0.5024671052631579
11868,3956,0,3,1.2574448031595413,0.5310625907572645,0.4214143421262367,0.215625
11869,3956,1,1,0.717144266346249,0.3058443844477736,0.1454444918486353,0.215625
11870,3956,2,2,0.9151184221777694,0.3285290013643132,0.16373604461313515,0.215625
11871,3957,0,2,0.8790631065918695,0.9793221148826011,1.1660026154409155,0.5024671052631579
11872,3957,1,1,0.5256900751155372,0.6373674589342583,0.49735357033038446,0.5024671052631579
11873,3957,2,1,0.4819171066247228,0.5809086837049369,0.4024141378203514,0.5024671052631579
11874,3958,0,2,0.7943377435833966,0.3889087689068475,0.3312258133132034,0.5024671052631579
11875,3958,1,3,2.118901392707523,0.4373165814799583,0.2699452687805744,0.5024671052631579
11876,3958,2,1,0.7164097424914281,0.21957443714531952,0.0654033005363967,0.5024671052631579
11877,3959,0,1,1.4873058168687059,0.38388384241909496,0.2082709018665708,0.2819078947368421
11878,3959,1,3,5.039437297756639,1.0186246464886581,1.253919887631502,0.2819078947368421
11879,3959,2,3,1.9529076657570499,0.47161783990274647,0.28673243730204484,0.2819078947368421
11880,3960,0,2,0.9145652082457291,0.4362151511083377,0.3087874504252423,0.5024671052631579
11881,3960,1,3,1.8708476090218777,0.8010761960264873,0.8867131503700273,0.5024671052631579
11882,3960,2,3,1.771932193384912,0.4334196729779843,0.2536658989396479,0.5024671052631579
11883,3961,0,3,1.8793710757218272,1.1824623463072192,1.8707717609750993,0.5024671052631579
11884,3961,1,3,2.2868740313828826,0.7258414598448071,0.7229563241360112,0.5024671052631579
11885,3961,2,0,0.5793310639295143,0.2945237942087663,0.11044777649437008,0.5024671052631579
11886,3962,0,1,0.3150897402126129,0.3152062754891361,0.14294116947857805,0.5024671052631579
11887,3962,1,1,0.3405386546173756,0.4490929910225891,0.27271570347688456,0.5024671052631579
11888,3962,2,1,0.25302864084699167,0.3076797202272688,0.14554116757401403,0.5024671052631579
11889,3963,0,2,1.1680337438231387,1.2838321297493163,2.493848550277758,0.2819078947368421
11890,3963,1,2,1.162663453980369,0.983278687122569,1.213058129769466,0.2819078947368421
11891,3963,2,0,0.5806020427683514,0.47987982536883655,0.295008574777514,0.2819078947368421
11892,3964,0,3,3.8997442125829775,1.0455563417560887,1.3601841804609662,0.215625
11893,3964,1,3,4.977653954111685,0.7149722237320056,0.6138961311028029,0.215625
11894,3964,2,3,2.3793060383699594,0.5350053892545867,0.348472699521356,0.215625
11895,3965,0,3,1.441859273337838,0.46618930062980163,0.30726803543199716,0.2819078947368421
11896,3965,1,3,2.293515688532205,0.4944104483576124,0.41349467113850324,0.2819078947368421
11897,3965,2,1,0.9380488796283167,0.5304175263766288,0.4929010325796763,0.2819078947368421
11898,3966,0,1,0.4234905656493784,0.36668759299901793,0.16584797693876266,0.2819078947368421
11899,3966,1,2,0.755810567764096,0.9369685905259543,1.0604549656339466,0.2819078947368421
11900,3966,2,2,0.6772733424407514,0.6184396367797113,0.48688701424524905,0.2819078947368421
11901,3967,0,3,3.4701286175380424,0.49332838516021527,0.29429023291914375,0.215625
11902,3967,1,3,1.755587819252998,0.32932184716439017,0.13890245503179577,0.215625
11903,3967,2,3,2.3864913501493565,0.24567728725246574,0.09596407288108545,0.215625
11904,3968,0,2,1.0194800106822275,0.8925406792056295,1.0486080709458074,0.5024671052631579
11905,3968,1,3,1.194208953754688,0.7605615115667064,0.7879130125043737,0.5024671052631579
11906,3968,2,0,0.3062440024254964,0.26890125634548045,0.1054741621937871,0.5024671052631579
11907,3969,0,2,0.6085655611135415,0.5621813120362149,0.43318396289392824,0.2819078947368421
11908,3969,1,2,0.5515341408260216,0.5427815328399058,0.3947206912075201,0.2819078947368421
11909,3969,2,2,0.7342715235146845,0.518206695322094,0.36693502387498417,0.2819078947368421
11910,3970,0,2,0.5609022161746996,0.8583591978112635,0.8682066064006508,0.5024671052631579
11911,3970,1,1,0.34354731904437,0.5456629725016492,0.3766469653640839,0.5024671052631579
11912,3970,2,1,0.3729790174151724,0.590765672906724,0.45499400962149306,0.5024671052631579
11913,3971,0,3,2.2897899531653834,0.6142861105361552,0.5410623641376096,0.215625
11914,3971,1,3,2.954187148771002,0.7891374398914893,0.8276414181445914,0.215625
11915,3971,2,2,1.0400155621489935,0.3680575271836295,0.2317641129440043,0.215625
11916,3972,0,3,49.33781488886094,1.6288083709069199,3.43208009704111,0.5024671052631579
11917,3972,1,3,24.523710148735262,0.8338112701856947,1.11799849839287,0.5024671052631579
11918,3972,2,3,23.447562695102604,1.0585789535821915,1.310922747804919,0.5024671052631579
11919,3973,0,2,1.1747649784723404,0.6491732304225232,0.6205899456395482,0.5024671052631579
11920,3973,1,3,1.6237290999107934,0.7808677837118808,0.7616823585746588,0.5024671052631579
11921,3973,2,0,0.5784064160009046,0.2998687322635427,0.12258833316693846,0.5024671052631579
11922,3974,0,2,0.95335917377529,1.2562193896966924,2.0334051049308086,0.5024671052631579
11923,3974,1,2,0.4281299446353275,0.5915577635728052,0.48735694642835986,0.5024671052631579
11924,3974,2,1,0.3911175928790433,0.5449358066401965,0.39465352091705347,0.5024671052631579
11925,3975,0,3,1.9515623872991406,1.2056592529806138,1.6769043856311532,0.215625
11926,3975,1,1,1.1087663056716683,0.6709215115438582,0.5655038304100065,0.215625
11927,3975,2,3,1.5326388410960756,0.8415888717503814,0.9412138915879916,0.215625
11928,3976,0,2,1.0492086627089614,0.8725264957738096,1.1394120194866824,0.5024671052631579
11929,3976,1,2,0.733987994429783,0.7376367882292909,0.6749664208286815,0.5024671052631579
11930,3976,2,0,0.319206382235386,0.32385286711974687,0.15537609176052092,0.5024671052631579
11931,3977,0,3,15.32016279144878,0.41703559839129084,0.33493280695087807,0.215625
11932,3977,1,3,31.87230953182028,0.3802945465372069,0.26622030421449927,0.215625
11933,3977,2,3,8.790833104094473,0.5230346308607721,0.5848317685244865,0.215625
11934,3978,0,3,1.743391693833227,1.0763045242865785,1.776602483881402,0.5024671052631579
11935,3978,1,2,0.8695277995276984,0.8744182570338342,1.0582774361905083,0.5024671052631579
11936,3978,2,1,0.5149622462602949,0.48715413720673667,0.314977243844082,0.5024671052631579
11937,3979,0,3,1.6906035690653958,1.0244064949722345,1.2245273516441217,0.215625
11938,3979,1,1,1.0323415189144372,0.5674473506709766,0.39296029500257273,0.215625
11939,3979,2,2,1.1779096515692136,0.5995131818329907,0.4876438292296444,0.215625
11940,3980,0,3,1.060386089952119,0.8145253873305928,1.0215135086254168,0.5024671052631579
11941,3980,1,2,0.5568269551873936,0.5287876435321578,0.4132897940159297,0.5024671052631579
11942,3980,2,1,0.4899100888423716,0.3909885487840173,0.27696189683553135,0.5024671052631579
11943,3981,0,3,4.022662878738491,0.4995257529326882,0.3068041593257229,0.2819078947368421
11944,3981,1,3,2.1691750684894378,0.7078911686960812,0.7661512424959741,0.2819078947368421
11945,3981,2,1,1.2075128118649674,0.746188063155173,0.8883587280320328,0.2819078947368421
11946,3982,0,2,0.5303741096833494,0.6573916542923883,0.5829042313797147,0.5024671052631579
11947,3982,1,2,0.44096743669881394,0.5954778421803123,0.5325975275288388,0.5024671052631579
11948,3982,2,1,0.3910905211680489,0.4132778185319334,0.28007147353449874,0.5024671052631579
11949,3983,0,3,1.1346341359110346,0.2338890195066294,0.10250902385945436,0.5024671052631579
11950,3983,1,3,5.727169110403758,0.4925297383437957,0.32377273253620714,0.5024671052631579
11951,3983,2,3,1.241639155603765,0.21633124967975906,0.07731904771621118,0.5024671052631579
11952,3984,0,1,0.43534708590077803,0.37289525983144006,0.15838734551530523,0.2819078947368421
11953,3984,1,2,0.707892682542956,0.9106902023120563,1.0720328580826262,0.2819078947368421
11954,3984,2,2,0.650882886559251,0.606281019662154,0.4600523624536012,0.2819078947368421
11955,3985,0,3,1.5544911526565937,0.4805296556824092,0.3001622267545909,0.5024671052631579
11956,3985,1,3,1.8328958576998309,0.455749567325801,0.24529001050905994,0.5024671052631579
11957,3985,2,0,0.4053355289480956,0.15141616297417437,0.04563259970696156,0.5024671052631579
11958,3986,0,1,0.3714245393842511,0.2732791597571942,0.10849001368942525,0.5024671052631579
11959,3986,1,3,1.125624901597271,0.7747327586787298,0.8408702492831258,0.5024671052631579
11960,3986,2,1,0.3229282494053786,0.2603666211130933,0.08197099234877149,0.5024671052631579
11961,3987,0,2,0.8613023941610981,0.5831687109267043,0.4625201073925094,0.215625
11962,3987,1,1,0.2994698444569475,0.2964430831491424,0.14927781283099473,0.215625
11963,3987,2,1,0.416319464634082,0.3840493751675667,0.263392621583833,0.215625
11964,3988,0,3,1.8935514980117547,0.7667756959372477,0.8887550064912791,0.5024671052631579
11965,3988,1,3,2.847431639258423,0.8514739126868672,0.9279640185887112,0.5024671052631579
11966,3988,2,1,0.9706664867366772,0.32419783368648386,0.14189540578929752,0.5024671052631579
11967,3989,0,1,0.5175277950593292,0.33741705442901077,0.13866346163894114,0.2819078947368421
11968,3989,1,1,0.6385082141485198,0.4259944960340505,0.22746953973341463,0.2819078947368421
11969,3989,2,1,0.5360320322961282,0.2932676014634949,0.11103080914133234,0.2819078947368421
11970,3990,0,3,16.530876312396718,1.1249267406695045,1.848540971888423,0.5024671052631579
11971,3990,1,3,16.784232463201047,1.1206044648142066,1.6895880569942718,0.5024671052631579
11972,3990,2,3,1.8091323418293064,0.5594614962206242,0.4531019582812334,0.5024671052631579
11973,3991,0,3,2.0519276380252114,0.8249510342194294,0.9604328623575175,0.5024671052631579
11974,3991,1,3,2.6044249242839554,0.8508482044020819,0.9161324189971992,0.5024671052631579
11975,3991,2,1,0.9473299272789258,0.3521217698692065,0.16681393144087167,0.5024671052631579
11976,3992,0,1,0.4114106882819051,0.3273110860193435,0.18409956999469387,0.2819078947368421
11977,3992,1,2,0.8973292771053091,0.943681805855574,1.1289260767075717,0.2819078947368421
11978,3992,2,1,0.533069953151483,0.4946032176486501,0.3185239847398817,0.2819078947368421
11979,3993,0,2,1.4468538270631839,0.6900535846171914,0.6623011504002675,0.215625
11980,3993,1,2,1.483892436818252,0.7355398100641749,0.701634850545938,0.215625
11981,3993,2,0,0.7265269176193317,0.3888433655450317,0.24964971123058807,0.215625
11982,3994,0,2,0.7528447139456976,0.703062289152223,0.7014318204370148,0.5024671052631579
11983,3994,1,2,0.6044117889350166,0.6998292580165172,0.6931381851805035,0.5024671052631579
11984,3994,2,0,0.3176043821990352,0.3465194438129353,0.1547281912476333,0.5024671052631579
11985,3995,0,3,1.4723277667095924,0.9873281669675963,1.3467695653941993,0.2819078947368421
11986,3995,1,3,1.9786921410714102,0.8065518365973006,0.8664688505168758,0.2819078947368421
11987,3995,2,0,0.8334713165115905,0.5311123693761135,0.32149727581207516,0.2819078947368421
11988,3996,0,2,0.4505977637006633,0.5548160218219741,0.4291138311062766,0.5024671052631579
11989,3996,1,2,0.41152441532592593,0.5359512342545546,0.4503304065896038,0.5024671052631579
11990,3996,2,2,0.4689260930878203,0.4317571589488387,0.29377340604153074,0.5024671052631579
11991,3997,0,3,3.079143544099177,0.8234113926048887,1.1509599936634676,0.2819078947368421
